,MDR's Variable,Variable Source,MDR's Description,Source's Description,similarity_score
1364,EMP_MAR12_MTLHEALTH,EMP_DOM_TOT_NUM,"Employment By Occupation, Licensed/certified mental health service providers, including psychiatric nurses, licensed social workers, counselors and marriage and family therapists; and other mental health service providers without M.D. or D.O. degree",Employees of domestic operations,42.90%
1365,COST3U3B1INT4,EXPS_WORLD_RD_XTRA_VAL,"Fourth Interview, Coop, 1 Bedrms, Cost #3",Sum of costs reported in Question 2-2,42.80%
1366,SAMPLE_ID_TYP,ASSET_NET_WW_PPE_VAL,"0= MU enterprise, 1 = SU establishment","Assets: property, plant, and equipment",42.80%
1367,COST9U3B2INT2,EXPS_WORLD_RD_XTRA_VAL,"Second Interview, Coop, 2 Bedrms, Cost #9",Sum of costs reported in Question 2-2,42.80%
1368,MRCH_ECOMMERCE_DVAL,EXPS_WORLD_RD_XTRA_VAL,sum of ecommerce merchadise lines,Sum of costs reported in Question 2-2,42.80%
1369,CLNC_CHSE_MEAS_INS,EXPS_DOM_RD_INT_MED_PCT,Measures of Clinical Performance - Who chooses which measures of clinical performance to collect - Insurance providers?,Domestic R&D paid for and performed by your company (percentage) - Health or medical applications,42.80%
1370,PAY_OXY,EMP_OH_TOT_NUM,"Steel Mill Department Wages, Basic oxygen furnaces",Total employees in Ohio,42.80%
1371,COST2U3B2INT1,EXPS_WORLD_RD_XTRA_VAL,"First Interview, Coop, 2 Bedrms, Cost #2",Sum of costs reported in Question 2-2,42.80%
1372,COST4U3B0INT4,EXPS_WORLD_RD_XTRA_VAL,"Fourth Interview, Coop, 0 Bedrms, Cost #4",Sum of costs reported in Question 2-2,42.80%
1373,RENT_PAY_MACH_PY,EXPS_DOM_RD_CORE_RENT_VAL,Payments for Rental or lease of machinery and equipment  Prior Year,Type of R&D Costs: Leased facilities and equipment (Domestic),42.70%
1374,EMP_MAR12_DENTIST,EMP_DOM_RD_SS_NUM,"Employment By Occupation, Dentists - having D.M.D., D.D.S., or D.D.Sc. degree and other dental practitioners_x000D_
(Include hygienists, assistants, and others performing or assisting with dental procedures.)",R&D employees by occupation: R&D support staff - domestic,42.70%
1375,COVERAGE_INST,,QSS Industry description,"Domestic R&D paid for by the company and others and performed by the company, by type of cost - Materials and supplies",42.70%
1376,RCPT_MERCH_NONE_OF_ABOVE,,"On 1 Instrument Question: 	SALES_BY_PRINCIPAL_SOURCE_003",Sales and operating revenues from domestic operations: Business Code,42.70%
1377,CLASS_R_RESALE,EXPS_WORLD_RD_RMB_PROT_VAL,"Class of Customer,  Retailers for resale",Prototypes of customer's products,42.70%
1378,INCOM_EXPS_EXTRAORD_VAL,ASSET_DA_TOT_VAL,"Extraordinary gains (losses), net of taxes",Depreciation: total,42.70%
1379,IA_PAPER_TYPOP_SELFDSG_49,,IA TYPOP Code - Electronic market,Worldwide sales and operating revenue: Business Code,42.70%
1380,NAPCS_OTH,EXPS_WORLD_RD_CORE_SUM_BC (business code abbreviated to BC),Sum of Values for Prod_code NOT like 2%,Total of R&D paid for by your company by business code (copy),42.70%
1381,PATNT_CARE_CHRONIC,EXPS_WORLD_RD_RMB_MEDTRIAL_VAL,"Patient Care Services Offered,  Chronic disease screening, monitoring, and/or management for conditions, such as hypertension, diabetes, high cholesterol, and asthma",Phase I-III medical clinical trial services,42.70%
1382,PRCH_AUX_COMMSVC,EXPS_WORLD_RD_RMB_OTHGOV_VAL,"Auxiliary establishment, purchased communication services",All other R&D services not included above provided to the federal government or to others not owned by your company,42.70%
1383,COST3U3B3INT2,EXPS_WORLD_RD_XTRA_VAL,"Second Interview, Coop, 3 Bedrms, Cost #3",Sum of costs reported in Question 2-2,42.70%
1384,INCOM_UNIT_BROK_TRADA_PCT,RCPT_DOM_VAL,"Brokering and Dealing Products, Net gains (losses) in trading accounts, excluding interest income",Net sales and operating revenues from domestic operations,42.70%
1385,RCPT_DIR_OTH_PCT,ASSET_NET_WW_PPE_VAL,"Source of directories, databases, and other collections of information Revenue: Other media","Assets: property, plant, and equipment",42.70%
1386,HOURS_ROLL_BAR,EMP_DOM_TOT_NUM,"Steel Mill Department Worker Hours,  Bar mills, including rebars",Employees of domestic operations,42.60%
1387,COST1U3B0INT2,EXPS_WORLD_RD_XTRA_VAL,"Second Interview, Coop, 0 Bedrms, Cost #1",Sum of costs reported in Question 2-2,42.60%
1388,COST1U3B3INT0,EXPS_WORLD_RD_XTRA_VAL,"Initial Interview, Coop, 3 Bedrms, Cost #1",Sum of costs reported in Question 2-2,42.60%
1389,COST1U3B2INT0,EXPS_WORLD_RD_XTRA_VAL,"Initial Interview, Coop, 2 Bedrms, Cost #1",Sum of costs reported in Question 2-2,42.60%
1390,RCPT_MULTCHL_BUN_PCT,EXPS_DOM_RD_CORE_SRV_VAL,Percentage of receipts for multichannel programming distribution services from “bundled” services.,Type of R&D Costs:  Other purchased services (Domestic),42.60%
1391,RECORD_LINENUM,EMP_DOM_TOT_NUM,"The line number listed in the following sequence: Employer Identification Number (EIN), major activity, and geographic location","Total Employees, R&D employees and all others - Total domestic (copy)",42.50%
1392,HOUSE_SNGL_ATTACH_LAND,,"Houses built for customers on their land,  Number of Attached (single-family homes separated by an unbroken ground to roof wall with separate utility meters: townhomes, duplexes, row-homes)","Domestic R&D paid for by the company and others and performed by the company, by type of cost - Lease and rental payments",42.50%
1393,CLASS_MOS_MAIL,,"Class of Customer,  What best describes this establishment's principal method of selling?",Sales and operating revenues from domestic operations: Business Code,42.50%
1394,CERT_NAME,,"Certification, :Name of person to contact about the survey",Hours needed to complete survey,42.50%
1395,EXPS_BENEFIT_VEHPC_INS,ASSET_RV_PPE_VAL,"Benefits Paid, Vehicle property and liability (casualty) insurance","Impairment: property, plant, and equipment",42.50%
1396,COST8U3B0INT4,EXPS_WORLD_RD_XTRA_VAL,"Fourth Interview, Coop, 0 Bedrms, Cost #8",Sum of costs reported in Question 2-2,42.50%
1397,COST12U3B3INT0,EXPS_DOM_RD_RMB_INT_CO_TOT,"Initial Interview, Coop, 3 Bedrms, Cost #12",Total domestic research and development performed by your company and paid for by others in Colorado,42.50%
1398,CLASS_W_RESALE,EXPS_WORLD_RD_RMB_PROT_VAL,"Class of Customer,  Wholesalers/distributors for resale",Prototypes of customer's products,42.50%
1399,COST11U3B0INT2,EXPS_WORLD_RD_XTRA_VAL,"Second Interview, Coop, 0 Bedrms, Cost #11",Sum of costs reported in Question 2-2,42.50%
1400,COST1U3B0INT4,EXPS_WORLD_RD_XTRA_VAL,"Fourth Interview, Coop, 0 Bedrms, Cost #1",Sum of costs reported in Question 2-2,42.40%
1401,COST11U3B3INT2,EXPS_WORLD_RD_XTRA_VAL,"Second Interview, Coop, 3 Bedrms, Cost #11",Sum of costs reported in Question 2-2,42.40%
1402,CLNC_CHSE_MEAS_MNG,EXPS_DOM_RD_INT_MED_PCT,Measures of Clinical Performance -Who chooses which measures of clinical performance to collect - Managers at this establishment?,Domestic R&D paid for and performed by your company (percentage) - Health or medical applications,42.40%
1403,MAJOR_ACT_CODE_WRTIN_TXT,EXPS_WORLD_RD_CORE_SRV_VAL,Major Activity Code: Primary products or services,Type of R&D Costs:  Other purchased services (Worldwide),42.40%
1404,COST4U3B3INT3,EXPS_WORLD_RD_XTRA_VAL,"Third Interview, Coop, 3 Bedrms, Cost #4",Sum of costs reported in Question 2-2,42.40%
1405,COST3U3B2INT3,EXPS_WORLD_RD_XTRA_VAL,"Third Interview, Coop, 2 Bedrms, Cost #3",Sum of costs reported in Question 2-2,42.40%
1406,HOTEL_OWN3RD_NUM,AFFIL_OWNER_FOR_STAT,Hotel Management Owned by Others: Number,Was company owned by a foreign company?,42.40%
1407,PAY_ROLL_SHEET,EXPS_DOM_RD_CORE_WAGE_VAL,"Steel Mill Department Wages, Sheet and strip mills","Type of R&D Costs: Salaries, wages and fringe benefits (Domestic)",42.40%
1408,AFFIL_OWNER_ADDR_ZIP_NUM,PARENTCO_HOLDING_STAT,Ownership or Controlling Company: ZIP Code,Is the parent company a holding company?,42.40%
1409,RCPT_MOTR_NEWFRN_PCT,ASSET_BK_MA_PPE_VAL,Analysis of Motor Carrier Operations: New furniture and miscellaneous manufactured products,"Acquisitions: property, plant, and equipment",42.40%
1410,TOTU4INT1,ASSET_DA_TOT_VAL,"Total Condo Units, First Intv",Depreciation: total,42.30%
1411,COST2U3B1INT1,EXPS_WORLD_RD_XTRA_VAL,"First Interview, Coop, 1 Bedrms, Cost #2",Sum of costs reported in Question 2-2,42.30%
1412,COST1U3B1INT4,EXPS_WORLD_RD_XTRA_VAL,"Fourth Interview, Coop, 1 Bedrms, Cost #1",Sum of costs reported in Question 2-2,42.30%
1413,JOINT_COMPANY_ADDR_ZIP_5,EXPS_DOM_RD_RMB_SUM_BC (business code abbreviated to BC),Investors: ZIP Code of Company Investor 5,"Funded R&D performed in US, by business code (Total) (copy)",42.30%
1414,RCPT_MOTR_METAL_DVAL,CAPEX_WW_PPE_VAL,Base Metal and Machinery motor carrier revenue,"Expenditures: property, plant, and equipment",42.30%
1415,TAX_EXEMPT_STAT,INC_RD_TAX_STAT,Tax Status: Exempt Income Status,File for research and experimentation IRS tax credit in tax year (survey year)? (yes/no),42.30%
1416,INCOM_UNIT_BROK_DEAL_PCT,ASSET_BK_MA_PPE_VAL,"Brokering and Dealing Products, Dealing products","Acquisitions: property, plant, and equipment",42.30%
1417,RCPT_ECOMM_OTHMRCH_VAL,,Electronic Commerce (e-commerce) - Other merchandise,Sales and operating revenues from domestic operations: Business Code,42.30%
1418,COST4U3B1INT3,EXPS_WORLD_RD_XTRA_VAL,"Third Interview, Coop, 1 Bedrms, Cost #4",Sum of costs reported in Question 2-2,42.30%
1419,PAY_COKE,EMP_DOM_TOT_NUM,"Steel Mill Department Wages, Coke Ovens",Employees of domestic operations,42.30%
1420,EXPS_RESALE_VAL,ASSET_BK_MA_PPE_VAL,Resales,"Acquisitions: property, plant, and equipment",42.30%
1421,COST3U3B3INT4,EXPS_WORLD_RD_XTRA_VAL,"Fourth Interview, Coop, 3 Bedrms, Cost #3",Sum of costs reported in Question 2-2,42.30%
1422,OPSTAT_SY_STAT,EMP_WW_TOT_NUM,Operational Status: Survey year activity,"Total Employees, R&D employees and all others - Total worldwide (copy)",42.30%
1423,COST12U3B0INT3,EXPS_WORLD_RD_XTRA_VAL,"Third Interview, Coop, 0 Bedrms, Cost #12",Sum of costs reported in Question 2-2,42.30%
1424,PROP_MAR12_DIET,EMP_DOM_TOT_NUM,"Proprietor or Partner by Occupation, Dieticians",Employees of domestic operations,42.30%
1425,COST1U3B1INT3,EXPS_WORLD_RD_XTRA_VAL,"Third Interview, Coop, 1 Bedrms, Cost #1",Sum of costs reported in Question 2-2,42.20%
1426,RCPT_ECOMM_HOTEL_OWN3RD_VAL,,Hotel Management Owned by Others: Revenue from electronic sources,Sales and operating revenues from domestic operations: Business Code,42.20%
1427,BUS_TECH_TOUCH_N_ARCHIVE,EXPS_WORLD_RD_TECH_STAT,"Yes, No, Don't Know for Business Technology A",Does worldwide R&D expense include: Technical services not an integral part of the R&D project (such as  productt support provided by R&D employees)?,42.20%
1428,COST10,PAT_ISSUE_NUM,How many units available at tenth cost?,How many utility patents were issued to your company in 2024 by the USPTO?,42.20%
1429,COST11U3B2INT4,EXPS_WORLD_RD_XTRA_VAL,"Fourth Interview, Coop, 2 Bedrms, Cost #11",Sum of costs reported in Question 2-2,42.20%
1430,RCPT_CLIENT_S_NONPROFT_PCT,,"Class of Customer,  Not-for-profit organizations (Include religious organizations.)","Domestic R&D paid for by the company and others and performed by the company, by type of cost - Other purchased services",42.20%
1431,COST2U3B2INT0,EXPS_WORLD_RD_XTRA_VAL,"Initial Interview, Coop, 2 Bedrms, Cost #2",Sum of costs reported in Question 2-2,42.20%
1432,COST2U3B1INT0,EXPS_WORLD_RD_XTRA_VAL,"Initial Interview, Coop, 1 Bedrms, Cost #2",Sum of costs reported in Question 2-2,42.20%
1433,INCOM_UNIT_BROK_BROK_PCT,ASSET_BK_MA_PPE_VAL,"Brokering and Dealing Products, Brokering products","Acquisitions: property, plant, and equipment",42.20%
1434,INCOM_LEAS_XAUTO_OTH_PCT,EXPS_DOM_RD_CORE_RENT_VAL,"Finance leasing services, except automobile and light-duty truck leasing services, Other",Type of R&D Costs: Leased facilities and equipment (Domestic),42.20%
1435,NAME2,PARENTCO_HOLDING_STAT,Company Secondary Name,Is the parent company a holding company?,42.20%
1436,COMPID,EXPS_DOM_RD_RMB_INT_INUS,Company ID used for disclosure avoidance processing,"Domestic R&D performed by your company that was paid for by others, by Source of Funds: Other companies located inside the US",42.10%
1437,COST9U3B0INT4,EXPS_WORLD_RD_XTRA_VAL,"Fourth Interview, Coop, 0 Bedrms, Cost #9",Sum of costs reported in Question 2-2,42.10%
1438,COST_LABOR_PRD,EXPS_DOM_RD_CORE_CTR_VAL,Contract labor for production,Type of R&D Costs:  Contract R&D (Domestic),42.10%
1439,COST4U3B3INT4,EXPS_WORLD_RD_XTRA_VAL,"Fourth Interview, Coop, 3 Bedrms, Cost #4",Sum of costs reported in Question 2-2,42.10%
1440,TRUCKTRAC_WD_NUM,ASSET_NET_WW_PPE_VAL,"Inventories:_x000D_
Truck-tractors with drivers","Assets: property, plant, and equipment",42.10%
1441,EMP_MAR12_ASMBLY,EMP_DOM_RD_SS_NUM,"Employment By Primary Occupation, 'Knockdown' assembly - assembling prefabricated components designed for a single application or reassembly of completed products",R&D employees by occupation: R&D support staff - domestic,42.10%
1442,PAY_ROLL_WIRE,EXPS_DOM_RD_CORE_WAGE_VAL,"Steel Mill Department Wages, Wiredrawing mills","Type of R&D Costs: Salaries, wages and fringe benefits (Domestic)",42.10%
1443,MSC_OTH,CAPEX_WW_TOT_VAL,What were the miscellaneous receipts for Other miscellaneous receipts,Expenditures: total,42.10%
1444,COST8U3B3INT2,EXPS_WORLD_RD_XTRA_VAL,"Second Interview, Coop, 3 Bedrms, Cost #8",Sum of costs reported in Question 2-2,42.00%
1445,RCPT_C_SUBCON,EXPS_WV_RD_INT_VAL,Construction work done for other contractors or builders,Research and development paid for and performed by your company in West Virginia,42.00%
1446,COST9U3B3INT2,EXPS_WORLD_RD_XTRA_VAL,"Second Interview, Coop, 3 Bedrms, Cost #9",Sum of costs reported in Question 2-2,42.00%
1447,DIRECT_PREM_VEHPC_INS,,"Direct Premiums Earned,  Vehicle property and liability (casualty) insurance","Domestic R&D paid for by the company and others and performed by the company, by type of cost - Salaries, wages, and fringe benefits",42.00%
1448,COST8U3B0INT2,EXPS_WORLD_RD_XTRA_VAL,"Second Interview, Coop, 0 Bedrms, Cost #8",Sum of costs reported in Question 2-2,42.00%
1449,COST1U3B2INT1,EXPS_WORLD_RD_XTRA_VAL,"First Interview, Coop, 2 Bedrms, Cost #1",Sum of costs reported in Question 2-2,42.00%
1450,COST12U3B2INT2,EXPS_WORLD_RD_XTRA_VAL,"Second Interview, Coop, 2 Bedrms, Cost #12",Sum of costs reported in Question 2-2,42.00%
1451,COOPERATIVE_STAT,,Business Cooperative Status,Funded R&D performed in US by business code,42.00%
1452,TOTU2INT3,ASSET_NET_WW_TOT_VAL,"Total Furn Units, Third Intv",Assets: total,42.00%
1453,EXPS_SUPPLY_MED_VAL,EXPS_WORLD_RD_RMB_MED_VAL,Medical Supplies,Medical nonclinical R&D services provided to others,42.00%
1454,COST4U3B1INT4,EXPS_WORLD_RD_XTRA_VAL,"Fourth Interview, Coop, 1 Bedrms, Cost #4",Sum of costs reported in Question 2-2,41.90%
1455,COST6U3B0INT4,EXPS_WORLD_RD_XTRA_VAL,"Fourth Interview, Coop, 0 Bedrms, Cost #6",Sum of costs reported in Question 2-2,41.90%
1456,BENEFIT_PENSION_CON_PY,EXPS_WORLD_RD_CORE_VAL,Employer's Cost for defined contribution pension plans  Prior Year,R&D paid for by your company (calc),41.90%
1457,TOTU4INT2,ASSET_DA_TOT_VAL,"Total Condo Units, Second Intv",Depreciation: total,41.90%
1458,COST4U3B0INT3,EXPS_WORLD_RD_XTRA_VAL,"Third Interview, Coop, 0 Bedrms, Cost #4",Sum of costs reported in Question 2-2,41.90%
1459,HOTEL_MNG_ADDL_WRTIN_TXT,AFFIL_OWNER_FOR_STAT,Management of Hotel: Other management companies,Was company owned by a foreign company?,41.90%
1460,RCPT_INTELPH_TOT_PCT,CAPEX_WW_TOT_VAL,Percentage of receipts for internet telephone services  Total,Expenditures: total,41.90%
1461,EXPS_NETFEE_VAL,EXPS_DOM_RD_CORE_STOCK_VAL,Network Compensation Fees (networks only),Type of R&D Costs: Stock-based compensation (Domestic),41.90%
1462,COST9U3B2INT4,EXPS_WORLD_RD_XTRA_VAL,"Fourth Interview, Coop, 2 Bedrms, Cost #9",Sum of costs reported in Question 2-2,41.90%
1463,TOTU4INT3,ASSET_DA_TOT_VAL,"Total Condo Units, Third Intv",Depreciation: total,41.80%
1464,COST3U3B2INT0,EXPS_WORLD_RD_XTRA_VAL,"Initial Interview, Coop, 2 Bedrms, Cost #3",Sum of costs reported in Question 2-2,41.80%
1465,RCPT_CUST_LOCTEL_IND_DVAL,,Household Fixed Local Telephony revenue,Sales and operating revenues from domestic operations: Business Code,41.80%
1466,COST3U3B2INT1,EXPS_WORLD_RD_XTRA_VAL,"First Interview, Coop, 2 Bedrms, Cost #3",Sum of costs reported in Question 2-2,41.80%
1467,PAY_BLAST,EXPS_DOM_RD_CORE_WAGE_VAL,"Steel Mill Department Wages, Blast Furnaces","Type of R&D Costs: Salaries, wages and fringe benefits (Domestic)",41.80%
1468,COST7U3B0INT4,EXPS_WORLD_RD_XTRA_VAL,"Fourth Interview, Coop, 0 Bedrms, Cost #7",Sum of costs reported in Question 2-2,41.80%
1469,CLASS_FOOD,EMP_DOM_TOT_NUM,"Class of Customer,  Restaurants, hotels, food services, and contract feeding",Employees of domestic operations,41.80%
1470,PGM_TYPE4,EXPS_DOM_RD_RMB_INT_FEDGOV_OTH,Fourth Subsidy Program,"Domestic R&D performed by your company that was paid for by the U.S. federal government, by Agency: Other amount",41.80%
1471,CLASS_MOS_OTH_WRTIN,EXPS_WORLD_RD_RMB_PROT_VAL,"Class of Customer,  Other method of sellling  write-in description",Prototypes of customer's products,41.80%
1472,COST8U3B2INT4,EXPS_WORLD_RD_XTRA_VAL,"Fourth Interview, Coop, 2 Bedrms, Cost #8",Sum of costs reported in Question 2-2,41.80%
1473,BEDNONEU2,EXPS_WORLD_RD_CORE_SUM_TYPE,Total Efficiencies for Type 2,Type of R&D Costs:  Total (Worldwide) (copy),41.80%
1474,COST7U3B2INT2,EXPS_WORLD_RD_XTRA_VAL,"Second Interview, Coop, 2 Bedrms, Cost #7",Sum of costs reported in Question 2-2,41.80%
1475,COST11U3B2INT3,EXPS_WORLD_RD_XTRA_VAL,"Third Interview, Coop, 2 Bedrms, Cost #11",Sum of costs reported in Question 2-2,41.80%
1476,COST6U3B2INT2,EXPS_WORLD_RD_XTRA_VAL,"Second Interview, Coop, 2 Bedrms, Cost #6",Sum of costs reported in Question 2-2,41.70%
1477,COST4U3B2INT0,EXPS_WORLD_RD_XTRA_VAL,"Initial Interview, Coop, 2 Bedrms, Cost #4",Sum of costs reported in Question 2-2,41.70%
1478,COST9U3B1INT2,EXPS_WORLD_RD_XTRA_VAL,"Second Interview, Coop, 1 Bedrms, Cost #9",Sum of costs reported in Question 2-2,41.70%
1479,COST8U3B1INT2,EXPS_WORLD_RD_XTRA_VAL,"Second Interview, Coop, 1 Bedrms, Cost #8",Sum of costs reported in Question 2-2,41.70%
