VariableNameA,VariableNameB (result/cosineSimilarity.csv),Similarity Score (result/cosineSimilarity.csv),Actual Result (result/cosineSimilarity.csv),VariableNameB (result/cosineJaccardSimilarity.csv),Similarity Score (result/cosineJaccardSimilarity.csv),Actual Result (result/cosineJaccardSimilarity.csv),VariableNameB (result/cosineSimilarityMultiple.csv),Similarity Score (result/cosineSimilarityMultiple.csv),Actual Result (result/cosineSimilarityMultiple.csv),Match (result/cosineSimilarity.csv),Match (result/cosineJaccardSimilarity.csv),Match (result/cosineSimilarityMultiple.csv)
COST9U2B2INT0,B_RDEXP_DOM_MATERIALS,33.70%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,28.61%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,33.70%,EXPS_RD_DOM_MAT_VAL,0,0,0
COST9U3B2INT3,B_RDCOST_DOM_BASIC,33.70%,EXPS_RD_US_BASIC_VAL,B_RDCOST_DOM_BASIC,28.68%,EXPS_RD_US_BASIC_VAL,B_RDCOST_DOM_BASIC,33.70%,EXPS_RD_US_BASIC_VAL,0,0,0
COST4U2B2INT0,B_RDEXP_DOM_MATERIALS,33.70%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,28.66%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,33.70%,EXPS_RD_DOM_MAT_VAL,0,0,0
RCPT_ECOMM_CLOTH_VAL,B_DESIGNIN ,33.70%,MAN_DESIGNIN_STAT,B_DESIGNIN ,28.63%,MAN_DESIGNIN_STAT,B_DESIGNIN ,33.70%,MAN_DESIGNIN_STAT,0,0,0
EXPS_BENEFIT_LIFE_REINS,B_RDEXP_DOM_EMPL,33.70%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,30.82%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,33.70%,EXPS_RD_DOM_EMP_VAL,0,0,0
EXPS_INS_PREM_VAL,B_RDEXP_DOM ,33.70%,EXPS_RD_DOM_DVAL,B_RDEXP_DOM ,28.66%,EXPS_RD_DOM_DVAL,B_RDEXP_DOM ,33.70%,EXPS_RD_DOM_DVAL,0,0,0
COST9U3B1INT4,B_RDCOST_DOM_BASIC,33.70%,EXPS_RD_US_BASIC_VAL,B_RDCOST_DOM_BASIC,28.65%,EXPS_RD_US_BASIC_VAL,B_RDCOST_DOM_BASIC,33.70%,EXPS_RD_US_BASIC_VAL,0,0,0
PAT_VISITS_NUM,B_FREQCSM,33.70%,CUST_SATISFACT_FREQ_CODE,B_FREQCSM,28.65%,CUST_SATISFACT_FREQ_CODE,B_FREQCSM,33.70%,CUST_SATISFACT_FREQ_CODE,0,0,0
COST11U3B2INT3,B_RDCOST_DOM_BASIC,33.70%,EXPS_RD_US_BASIC_VAL,B_RDCOST_DOM_BASIC,28.65%,EXPS_RD_US_BASIC_VAL,B_RDCOST_DOM_BASIC,33.70%,EXPS_RD_US_BASIC_VAL,0,0,0
COST3U2B3INT0,B_RDEXP_DOM_MATERIALS,33.70%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,28.63%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,33.70%,EXPS_RD_DOM_MAT_VAL,0,0,0
PATREV_OUTPOCKET,B_SALES_PCT_SERVICE,33.70%,SALES_SERVICE_PCT,B_SALES_PCT_GRANT,28.68%,SALES_GRANT_PCT,B_SALES_PCT_SERVICE,33.70%,SALES_SERVICE_PCT,0,0,0
PRCH_TRANS_COST_AIR,B_IMPROCESS_LOG ,33.70%,IMPROCESS_LOG_STAT ,B_IMPROCESS_LOG ,28.69%,IMPROCESS_LOG_STAT ,B_IMPROCESS_LOG ,33.70%,IMPROCESS_LOG_STAT ,0,0,0
COST4U2B3INT0,B_RDEXP_DOM_MATERIALS,33.70%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,28.63%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,33.70%,EXPS_RD_DOM_MAT_VAL,0,0,0
COST10U3B1INT3,B_RDCOST_DOM_BASIC,33.70%,EXPS_RD_US_BASIC_VAL,B_RDCOST_DOM_BASIC,28.60%,EXPS_RD_US_BASIC_VAL,B_RDCOST_DOM_BASIC,33.70%,EXPS_RD_US_BASIC_VAL,0,0,0
COST5U2B3INT0,B_RDEXP_DOM_MATERIALS,33.70%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,28.61%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,33.70%,EXPS_RD_DOM_MAT_VAL,0,0,0
AFFIL_SPL_ADDR_MUN,B_COOP,33.60%,COOP_PARTNER_LOC_CHKBOX,B_COOP,28.58%,COOP_PARTNER_LOC_CHKBOX,B_COOP,33.60%,COOP_PARTNER_LOC_CHKBOX,0,0,0
COST1U3B2INT2,B_RDCOST_DOM_BASIC,33.60%,EXPS_RD_US_BASIC_VAL,B_RDCOST_DOM_BASIC,28.59%,EXPS_RD_US_BASIC_VAL,B_RDCOST_DOM_BASIC,33.60%,EXPS_RD_US_BASIC_VAL,0,0,0
COST1U4B3INT0,CPSTR,33.60%,CAPEX_RSRCH_BUILD_VAL,CPSTR,28.59%,CAPEX_RSRCH_BUILD_VAL,CPSTR,33.60%,CAPEX_RSRCH_BUILD_VAL,0,0,0
COST8U2B1INT0,B_RDEXP_DOM_MATERIALS,33.60%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,28.53%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,33.60%,EXPS_RD_DOM_MAT_VAL,0,0,0
LIAB_CUR_LONG_BOND_LOAN_VAL,WZDEPR,33.60%,EXPS_RSRCH_DEPR_VAL,WZDEPR,28.59%,EXPS_RSRCH_DEPR_VAL,WZDEPR,33.60%,EXPS_RSRCH_DEPR_VAL,0,0,0
TOTU2INT2,EXPNS,33.60%,EXPS_TOT_VAL,EXPNS,31.09%,EXPS_TOT_VAL,EXPNS,33.60%,EXPS_TOT_VAL,0,0,0
RATIO_FACTOR,WEMP,33.60%,EMP_MAR12_NUM,WEMP,28.57%,EMP_MAR12_NUM,WEMP,33.60%,EMP_MAR12_NUM,0,0,0
COST7U4B1INT1,B_RDEXP_DOM_EMPL,33.60%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,28.59%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,33.60%,EXPS_RD_DOM_EMP_VAL,0,0,0
COST1U3B3INT2,B_RDCOST_DOM_BASIC,33.60%,EXPS_RD_US_BASIC_VAL,B_RDCOST_DOM_BASIC,28.59%,EXPS_RD_US_BASIC_VAL,B_RDCOST_DOM_BASIC,33.60%,EXPS_RD_US_BASIC_VAL,0,0,0
COST2U2B2INT0,B_RDEXP_DOM_MATERIALS,33.60%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,28.59%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,33.60%,EXPS_RD_DOM_MAT_VAL,0,0,0
COST4U3B2INT2,B_RDCOST_DOM_BASIC,33.60%,EXPS_RD_US_BASIC_VAL,B_RDCOST_DOM_BASIC,28.55%,EXPS_RD_US_BASIC_VAL,B_RDCOST_DOM_BASIC,33.60%,EXPS_RD_US_BASIC_VAL,0,0,0
COST7U1B3INT0,B_RDEXP_DOM_MATERIALS,33.60%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,28.54%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,33.60%,EXPS_RD_DOM_MAT_VAL,0,0,0
COST7U3B1INT4,B_RDCOST_DOM_BASIC,33.60%,EXPS_RD_US_BASIC_VAL,B_RDCOST_DOM_BASIC,28.58%,EXPS_RD_US_BASIC_VAL,B_RDCOST_DOM_BASIC,33.60%,EXPS_RD_US_BASIC_VAL,0,0,0
COST7U3B1INT2,B_RDCOST_DOM_BASIC,33.60%,EXPS_RD_US_BASIC_VAL,B_RDCOST_DOM_BASIC,28.59%,EXPS_RD_US_BASIC_VAL,B_RDCOST_DOM_BASIC,33.60%,EXPS_RD_US_BASIC_VAL,0,0,0
RCPT_ECOMM_SLVR_DVAL,B_DESIGNIN ,33.60%,MAN_DESIGNIN_STAT,B_DESIGNIN ,28.58%,MAN_DESIGNIN_STAT,B_DESIGNIN ,33.60%,MAN_DESIGNIN_STAT,0,0,0
COST5U3B2INT3,B_RDCOST_DOM_BASIC,33.60%,EXPS_RD_US_BASIC_VAL,B_RDCOST_DOM_BASIC,28.55%,EXPS_RD_US_BASIC_VAL,B_RDCOST_DOM_BASIC,33.60%,EXPS_RD_US_BASIC_VAL,0,0,0
COST7U3B2INT3,B_RDCOST_DOM_BASIC,33.60%,EXPS_RD_US_BASIC_VAL,B_RDCOST_DOM_BASIC,28.59%,EXPS_RD_US_BASIC_VAL,B_RDCOST_DOM_BASIC,33.60%,EXPS_RD_US_BASIC_VAL,0,0,0
COST7U4B0INT1,B_RDEXP_DOM_EMPL,33.60%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,28.57%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,33.60%,EXPS_RD_DOM_EMP_VAL,0,0,0
COST5U2B2INT0,B_RDEXP_DOM_MATERIALS,33.60%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,28.59%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,33.60%,EXPS_RD_DOM_MAT_VAL,0,0,0
COST11U4B0INT0,B_RDEXP_DOM_EMPL,33.60%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,28.56%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,33.60%,EXPS_RD_DOM_EMP_VAL,0,0,0
COST11U4B0INT3,B_RDEXP_DOM_EMPL,33.60%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,28.53%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,33.60%,EXPS_RD_DOM_EMP_VAL,0,0,0
COST8U4B2INT0,CPSTR,33.60%,CAPEX_RSRCH_BUILD_VAL,CPSTR,28.59%,CAPEX_RSRCH_BUILD_VAL,CPSTR,33.60%,CAPEX_RSRCH_BUILD_VAL,0,0,0
COST2U3B2INT2,B_RDCOST_DOM_BASIC,33.60%,EXPS_RD_US_BASIC_VAL,B_RDCOST_DOM_BASIC,28.59%,EXPS_RD_US_BASIC_VAL,B_RDCOST_DOM_BASIC,33.60%,EXPS_RD_US_BASIC_VAL,0,0,0
COST7U4B3INT3,B_RDEXP_DOM_EMPL,33.50%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,28.47%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,33.50%,EXPS_RD_DOM_EMP_VAL,0,0,0
COST8U2B3INT0,B_RDEXP_DOM_MATERIALS,33.50%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,28.51%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,33.50%,EXPS_RD_DOM_MAT_VAL,0,0,0
COST1U4B2INT0,CPSTR,33.50%,CAPEX_RSRCH_BUILD_VAL,CPSTR,28.50%,CAPEX_RSRCH_BUILD_VAL,CPSTR,33.50%,CAPEX_RSRCH_BUILD_VAL,0,0,0
COST3U3B2INT3,B_RDCOST_DOM_BASIC,33.50%,EXPS_RD_US_BASIC_VAL,B_RDCOST_DOM_BASIC,28.49%,EXPS_RD_US_BASIC_VAL,B_RDCOST_DOM_BASIC,33.50%,EXPS_RD_US_BASIC_VAL,0,0,0
HOUSE_SNGL_ATTACH_SALE,B_OWNERNUM,33.50%,OWNER_NUM_STAT,B_OWNERNUM,29.17%,OWNER_NUM_STAT,B_OWNERNUM,33.50%,OWNER_NUM_STAT,0,0,0
COST11U3B2INT4,B_RDCOST_DOM_BASIC,33.50%,EXPS_RD_US_BASIC_VAL,B_RDCOST_DOM_BASIC,28.47%,EXPS_RD_US_BASIC_VAL,B_RDCOST_DOM_BASIC,33.50%,EXPS_RD_US_BASIC_VAL,0,0,0
COST5U4B1INT0,B_RDEXP_DOM_EMPL,33.50%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,28.49%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,33.50%,EXPS_RD_DOM_EMP_VAL,0,0,0
COST4U3B3INT3,B_RDCOST_DOM_BASIC,33.50%,EXPS_RD_US_BASIC_VAL,B_RDCOST_DOM_BASIC,28.48%,EXPS_RD_US_BASIC_VAL,B_RDCOST_DOM_BASIC,33.50%,EXPS_RD_US_BASIC_VAL,0,0,0
RCPT_PER_PRNT_DVAL,B_SALES_PCT_US_TOT,33.50%,SALES_US_TOT_DPCT,B_SALES_PCT_US_TOT,30.61%,SALES_US_TOT_DPCT,B_SALES_PCT_US_TOT,33.50%,SALES_US_TOT_DPCT,0,0,0
PAY_ROLL_BAR,B_EMPNUM_W2_TOTAL,33.50%,EMP_W2_TOT_DNUM,B_EMPNUM_W2_TOTAL,28.48%,EMP_W2_TOT_DNUM,B_EMPNUM_W2_TOTAL,33.50%,EMP_W2_TOT_DNUM,0,0,0
COST6U1B3INT0,B_RDEXP_DOM_MATERIALS,33.50%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,28.45%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,33.50%,EXPS_RD_DOM_MAT_VAL,0,0,0
COST4U3B3INT2,B_RDCOST_DOM_BASIC,33.50%,EXPS_RD_US_BASIC_VAL,B_RDCOST_DOM_BASIC,28.50%,EXPS_RD_US_BASIC_VAL,B_RDCOST_DOM_BASIC,33.50%,EXPS_RD_US_BASIC_VAL,0,0,0
COST2U1B3INT0,B_RDEXP_DOM_MATERIALS,33.50%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,28.48%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,33.50%,EXPS_RD_DOM_MAT_VAL,0,0,0
COST8U3B1INT1,B_RDCOST_DOM_BASIC,33.50%,EXPS_RD_US_BASIC_VAL,B_RDCOST_DOM_BASIC,28.48%,EXPS_RD_US_BASIC_VAL,B_RDCOST_DOM_BASIC,33.50%,EXPS_RD_US_BASIC_VAL,0,0,0
COST5U4B2INT0,B_RDEXP_DOM_EMPL,33.50%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,28.44%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,33.50%,EXPS_RD_DOM_EMP_VAL,0,0,0
COST12U1B1INT0,B_RDEXP_DOM_MATERIALS,33.50%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,28.45%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,33.50%,EXPS_RD_DOM_MAT_VAL,0,0,0
RCPT_C_ST_ND,B_CONTRACTOUT_TYPE,33.50%,MAN_CONTRACTOUT_CHKBOX,B_CONTRACTOUT_TYPE,28.50%,MAN_CONTRACTOUT_CHKBOX,B_CONTRACTOUT_TYPE,33.50%,MAN_CONTRACTOUT_CHKBOX,0,0,0
COST6U3B2INT4,B_RDCOST_DOM_BASIC,33.50%,EXPS_RD_US_BASIC_VAL,B_RDCOST_DOM_BASIC,28.46%,EXPS_RD_US_BASIC_VAL,B_RDCOST_DOM_BASIC,33.50%,EXPS_RD_US_BASIC_VAL,0,0,0
RCPT_C_ST_CO,B_CONTRACTOUT_TYPE,33.50%,MAN_CONTRACTOUT_CHKBOX,B_CONTRACTOUT_TYPE,28.46%,MAN_CONTRACTOUT_CHKBOX,B_CONTRACTOUT_TYPE,33.50%,MAN_CONTRACTOUT_CHKBOX,0,0,0
COST6U4B1INT2,B_RDEXP_DOM_EMPL,33.50%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,28.52%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,33.50%,EXPS_RD_DOM_EMP_VAL,0,0,0
COST6U4B3INT3,B_RDEXP_DOM_EMPL,33.40%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,28.40%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,33.40%,EXPS_RD_DOM_EMP_VAL,0,0,0
COST7U4B1INT2,B_RDEXP_DOM_EMPL,33.40%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,28.43%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,33.40%,EXPS_RD_DOM_EMP_VAL,0,0,0
COST12U4B0INT3,B_RDEXP_DOM_EMPL,33.40%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,28.40%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,33.40%,EXPS_RD_DOM_EMP_VAL,0,0,0
COST8U2B2INT0,B_RDEXP_DOM_MATERIALS,33.40%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,28.42%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,33.40%,EXPS_RD_DOM_MAT_VAL,0,0,0
COST8U4B1INT0,CPSTR,33.40%,CAPEX_RSRCH_BUILD_VAL,CPSTR,28.39%,CAPEX_RSRCH_BUILD_VAL,CPSTR,33.40%,CAPEX_RSRCH_BUILD_VAL,0,0,0
RCPT_CLIENT_U_OTH_WRTIN,B_NEWCUSTSTART_REASON,33.40%,NEW_CUST_PROD_START_REASON_STAT,B_NEWCUSTSTART_REASON,28.38%,NEW_CUST_PROD_START_REASON_STAT,B_NEWCUSTSTART_REASON,33.40%,NEW_CUST_PROD_START_REASON_STAT,0,0,0
COST12U3B1INT4,B_RDCOST_DOM_BASIC,33.40%,EXPS_RD_US_BASIC_VAL,B_RDCOST_DOM_BASIC,28.37%,EXPS_RD_US_BASIC_VAL,B_RDCOST_DOM_BASIC,33.40%,EXPS_RD_US_BASIC_VAL,0,0,0
NAPCS_IND,B_NUMKPI,33.40%,KPI_MONITOR_NUM,B_NUMKPI,28.39%,KPI_MONITOR_NUM,B_NUMKPI,33.40%,KPI_MONITOR_NUM,0,0,0
TOTU3INT1,NPRDFIELD_TOT,33.40%,EXPS_RSRCH_FLD_TOT_DVAL,NPRDFIELD_TOT,30.29%,EXPS_RSRCH_FLD_TOT_DVAL,NPRDFIELD_TOT,33.40%,EXPS_RSRCH_FLD_TOT_DVAL,0,0,0
COST9U4B3INT0,CPSTR,33.40%,CAPEX_RSRCH_BUILD_VAL,CPSTR,28.42%,CAPEX_RSRCH_BUILD_VAL,CPSTR,33.40%,CAPEX_RSRCH_BUILD_VAL,0,0,0
RCPT_C_ST_VA,B_CONTRACTOUT_TYPE,33.40%,MAN_CONTRACTOUT_CHKBOX,B_CONTRACTOUT_TYPE,28.35%,MAN_CONTRACTOUT_CHKBOX,B_CONTRACTOUT_TYPE,33.40%,MAN_CONTRACTOUT_CHKBOX,0,0,0
COST2U4B1INT3,B_RDEXP_DOM_EMPL,33.40%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,28.42%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,33.40%,EXPS_RD_DOM_EMP_VAL,0,0,0
COST12U4B2INT3,B_RDEXP_DOM_EMPL,33.40%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,28.38%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,33.40%,EXPS_RD_DOM_EMP_VAL,0,0,0
RCPT_C_ST_HI,B_CONTRACTOUT_TYPE,33.40%,MAN_CONTRACTOUT_CHKBOX,B_CONTRACTOUT_TYPE,28.39%,MAN_CONTRACTOUT_CHKBOX,B_CONTRACTOUT_TYPE,33.40%,MAN_CONTRACTOUT_CHKBOX,0,0,0
COST4U1B3INT0,B_RDEXP_DOM_MATERIALS,33.40%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,28.39%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,33.40%,EXPS_RD_DOM_MAT_VAL,0,0,0
FOOD_DAYPART_6ATO11A,B_REV ,33.40%,CUST_TYPE_10_PCT_SALES_CHKBOX,B_REV ,29.91%,CUST_TYPE_10_PCT_SALES_CHKBOX,B_REV ,33.40%,CUST_TYPE_10_PCT_SALES_CHKBOX,0,0,0
COST11U2B0INT0,B_RDEXP_DOM_MATERIALS,33.40%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,28.41%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,33.40%,EXPS_RD_DOM_MAT_VAL,0,0,0
COST11U1B3INT0,B_RDEXP_DOM_MATERIALS,33.40%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,28.43%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,33.40%,EXPS_RD_DOM_MAT_VAL,0,0,0
COST4U1B1INT0,B_RDEXP_DOM_MATERIALS,33.30%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,28.26%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,33.30%,EXPS_RD_DOM_MAT_VAL,0,0,0
COST5U3B1INT4,B_RDCOST_DOM_BASIC,33.30%,EXPS_RD_US_BASIC_VAL,B_RDCOST_DOM_BASIC,28.35%,EXPS_RD_US_BASIC_VAL,B_RDCOST_DOM_BASIC,33.30%,EXPS_RD_US_BASIC_VAL,0,0,0
FOOD_SEATS,B_OWNERNUM,33.30%,OWNER_NUM_STAT,B_OWNERNUM,28.27%,OWNER_NUM_STAT,B_OWNERNUM,33.30%,OWNER_NUM_STAT,0,0,0
COST4U4B1INT3,B_RDEXP_DOM_EMPL,33.30%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,28.29%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,33.30%,EXPS_RD_DOM_EMP_VAL,0,0,0
COST6U1B1INT0,B_RDEXP_DOM_MATERIALS,33.30%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,28.33%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,33.30%,EXPS_RD_DOM_MAT_VAL,0,0,0
COST4U3B2INT4,B_RDCOST_DOM_BASIC,33.30%,EXPS_RD_US_BASIC_VAL,B_RDCOST_DOM_BASIC,28.31%,EXPS_RD_US_BASIC_VAL,B_RDCOST_DOM_BASIC,33.30%,EXPS_RD_US_BASIC_VAL,0,0,0
RCPT_C_ST_AK,B_RDTAX_STATE,33.30%,RSRCH_TAXCRED_ST,B_RDTAX_STATE,30.00%,RSRCH_TAXCRED_ST,B_RDTAX_STATE,33.30%,RSRCH_TAXCRED_ST,0,0,0
COST12U1B2INT0,B_RDEXP_DOM_MATERIALS,33.30%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,28.29%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,33.30%,EXPS_RD_DOM_MAT_VAL,0,0,0
RCPT_C_ST_CT,CPSTR,33.30%,CAPEX_RSRCH_BUILD_VAL,CPSTR,28.28%,CAPEX_RSRCH_BUILD_VAL,CPSTR,33.30%,CAPEX_RSRCH_BUILD_VAL,0,0,0
OPSTAT_ADDR_ZIP_NUM,B_ACTIVITYUC_LOG ,33.30%,UNAFFIL_US_LOGISTICS_STAT,B_ACTIVITYUC_LOG ,28.31%,UNAFFIL_US_LOGISTICS_STAT,B_ACTIVITYUC_LOG ,33.30%,UNAFFIL_US_LOGISTICS_STAT,0,0,0
COST10U2B3INT0,B_RDEXP_DOM_MATERIALS,33.30%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,28.28%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,33.30%,EXPS_RD_DOM_MAT_VAL,0,0,0
COST8U3B0INT4,B_RDCOST_DOM_BASIC,33.30%,EXPS_RD_US_BASIC_VAL,B_RDCOST_DOM_BASIC,28.31%,EXPS_RD_US_BASIC_VAL,B_RDCOST_DOM_BASIC,33.30%,EXPS_RD_US_BASIC_VAL,0,0,0
COST7U1B1INT0,B_RDEXP_DOM_MATERIALS,33.30%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,28.29%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,33.30%,EXPS_RD_DOM_MAT_VAL,0,0,0
COST8U3B0INT2,B_RDCOST_DOM_BASIC,33.30%,EXPS_RD_US_BASIC_VAL,B_RDCOST_DOM_BASIC,28.30%,EXPS_RD_US_BASIC_VAL,B_RDCOST_DOM_BASIC,33.30%,EXPS_RD_US_BASIC_VAL,0,0,0
COST6U4B3INT1,B_RDEXP_DOM_EMPL,33.30%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,28.32%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,33.30%,EXPS_RD_DOM_EMP_VAL,0,0,0
COST6U2B1INT3,B_RDEXP_DOM_MATERIALS,33.30%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,28.33%,EXPS_RD_DOM_MAT_VAL,B_RDEXP_DOM_MATERIALS,33.30%,EXPS_RD_DOM_MAT_VAL,0,0,0
COST7U4B2INT4,B_RDEXP_DOM_EMPL,33.30%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,28.29%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,33.30%,EXPS_RD_DOM_EMP_VAL,0,0,0
COST7U4B0INT4,B_RDEXP_DOM_EMPL,33.30%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,28.30%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,33.30%,EXPS_RD_DOM_EMP_VAL,0,0,0
COST7U4B3INT1,B_RDEXP_DOM_EMPL,33.30%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,28.32%,EXPS_RD_DOM_EMP_VAL,B_RDEXP_DOM_EMPL,33.30%,EXPS_RD_DOM_EMP_VAL,0,0,0
COST9U4B2INT0,CPSTR,33.30%,CAPEX_RSRCH_BUILD_VAL,CPSTR,28.28%,CAPEX_RSRCH_BUILD_VAL,CPSTR,33.30%,CAPEX_RSRCH_BUILD_VAL,0,0,0
COST6U3B2INT2,B_RDCOST_DOM_BASIC,33.30%,EXPS_RD_US_BASIC_VAL,B_RDCOST_DOM_BASIC,28.27%,EXPS_RD_US_BASIC_VAL,B_RDCOST_DOM_BASIC,33.30%,EXPS_RD_US_BASIC_VAL,0,0,0
COST11U3B3INT3,B_RDCOST_DOM_BASIC,33.30%,EXPS_RD_US_BASIC_VAL,B_RDCOST_DOM_BASIC,28.27%,EXPS_RD_US_BASIC_VAL,B_RDCOST_DOM_BASIC,33.30%,EXPS_RD_US_BASIC_VAL,0,0,0
EXPS_BENEFIT_ACCDNT,O1_OWNER_DISABLE,33.30%,OWNER_DISABILITY_CODE,O1_OWNER_DISABLE,28.28%,OWNER_DISABILITY_CODE,O1_OWNER_DISABLE,33.30%,OWNER_DISABILITY_CODE,0,0,0
